id,category,query1,query2,label
681,支原体肺炎,口腔感染医生说是厌氧菌所致的怎么办,口腔感染医生说是厌氧菌所致的怎么处理？,1
480,支原体肺炎,治疗支原体肺炎哪种药为首选,治疗支原体肺炎首选哪种药为好？,1
774,支原体肺炎,咨询罗红霉素片的作用和副作用,罗红霉素片和红霉素的区别,0
928,支原体肺炎,两岁半宝宝用复方异托溴铵做雾化用量多少,复方异托溴铵做雾化有没有副作用？,0
384,支原体肺炎,如何正规治疗小儿支原体肺炎,小儿支原体肺炎如何预防？,0
1015,支原体肺炎,支原体肺炎感染，可以不打吊瓶嘛？,支原体肺炎感染能否不打吊瓶？,1
689,支原体肺炎,红霉素软膏的适应症是什么,红霉素软膏有什么功效？,0
1083,支原体肺炎,3岁宝宝支原体肺炎，弱阳性是什么啊。,支原体肺炎好治吗？,0
423,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧能吃退烧药吗？,0
941,支原体肺炎,顺尔宁治支原体衣原体肺炎吗,患支原体肺炎，顺尔宁能治疗这个吗？,1
821,支原体肺炎,6岁小孩反复感冒咳嗽好后咽喉长了一些,小孩反复咳嗽好了咽喉怎么长了呢,1
890,支原体肺炎,依托红霉素颗粒三个多月的宝宝可以吃吗,四个月宝宝可以喝依托红霉素,1
631,支原体肺炎,支原体肺炎好后反复咳嗽怎么治疗？,支原体肺炎好后反复咳嗽怎么办？,1
658,支原体肺炎,永喜盐酸多西环素肠溶胶囊有什么作用,永喜盐酸多西环素肠溶胶囊有什么需要注意的？,0
756,支原体肺炎,小儿咽扁颗粒和罗红霉素颗粒能一起吃吗,咽扁颗粒和罗红霉素颗粒可以让小孩一块吃吗,1
618,支原体肺炎,支原体肺炎低烧不退该怎么办？,支原体肺炎有什么症状？,0
481,支原体肺炎,治疗支原体肺炎哪种药为首选,哪种药治疗支原体肺炎最好？,1
931,支原体肺炎,四环素片的主要功效和它的用法用量哦,四环素片的主要功效和它的用法用量是怎样的？,1
968,支原体肺炎,儿子是支原体肺炎医生开了博利康尼是吗,小孩支原体肺炎有哪些症状？,0
832,支原体肺炎,请问怀孕期间可以服用罗红霉素吗,服用感冒药期间可以怀孕么,0
478,支原体肺炎,太儿欣罗红霉素干混悬剂怎么吃,六个月宝宝吃太儿欣罗红霉素吐了正常吗？,0
337,支原体肺炎,支原体肺炎症状有哪些？,支原体肺炎有哪些治疗措施？,0
1050,支原体肺炎,小儿支原体肺炎，需要如何治疗?,小儿支原体肺炎要怎么治疗？,1
862,支原体肺炎,地红霉素肠溶片可以在感冒时可以吃吗,地红霉素肠溶片可以治疗感冒吗,0
1043,支原体肺炎,你好，两岁多女孩去医院检查为支原体肺炎怎么治？,请问小孩支原体肺炎的症状有哪些？,0
613,支原体肺炎,小儿支原体肺炎治愈的标准？,怎么诊断小儿支原体肺炎？,0
627,支原体肺炎,支原体肺炎治疗注射什么药？,得支原体肺炎怎么治疗？,0
611,支原体肺炎,小儿支原体肺炎治愈的标准？,确定小儿支原体肺炎治愈有何标准？,1
1011,支原体肺炎,支原体肺炎感染，可以不打吊瓶嘛？,支原体肺炎感染，能否不打吊瓶？,1
86,支原体肺炎,支原体肺炎，吃阿奇霉素好使吗,吃阿奇霉素对于治疗支原体肺炎有效吗？,1
836,支原体肺炎,请问盐酸氨溴索和罗红霉素能同时服用吗,盐酸氨溴索和罗红霉素能同时服用吗,1
568,支原体肺炎,小儿支原体肺炎的护理是怎么样的？,治疗小儿支原体肺炎有什么方法？,0
67,支原体肺炎,支原体肺炎一般要治疗多久能好,支原体肺炎一般烧几天？,0
575,支原体肺炎,小儿支原体肺炎但是不咳嗽，严重吗？,小儿支原体肺炎但是不咳嗽，要不要紧？,1
123,支原体肺炎,小儿支原体肺炎会反复发作吗？,小儿支原体肺炎能根治吗？,0
990,支原体肺炎,请问顺尔宁治支原体衣原体肺炎吗有效果吗,请问顺尔宁能否治支原体衣原体肺炎有没有效果？,1
348,支原体肺炎,小孩支原体肺炎会传染吗,小孩支原体肺炎严重吗？,0
469,支原体肺炎,衣原体肺炎和支原体肺炎哪个严重,儿童支原体衣原体感染的症状是什么？,0
531,支原体肺炎,造成小儿支原体肺炎的原因有哪些？,引发小儿支原体肺炎的因素有哪些？,1
113,支原体肺炎,推拿能治疗小儿支原体肺炎吗？,小儿支原体肺炎有哪些症状？,0
203,支原体肺炎,问下治支原体肺炎红霉素好不好,支原体肺炎为什吃红霉素不管用？,0
442,支原体肺炎,儿童支原体肺炎阿奇霉素吃几个疗程,儿童支原体肺炎阿奇霉素会有副作用吗？,0
487,支原体肺炎,小儿支原体肺炎咳嗽吃什么药好,小儿支原体肺炎咳嗽怎么办？,0
801,支原体肺炎,请问一下医生依托红霉素颗粒能治疗干咳吗,你好依托红霉素颗粒能治疗干咳吗,1
206,支原体肺炎,支原体肺炎刺激性咳反复发作可以用什么药,支原体肺炎刺激性咳反复发作该吃什么药？,1
91,支原体肺炎,得了小儿支原体肺炎，血常规正常吗？,得了小儿支原体肺炎的话血常规还正常吗？,1
668,支原体肺炎,扁桃体炎能吃克拉霉素分散片吗,扁桃体发炎的原因是什么？,0
671,支原体肺炎,哺乳期可以用红霉素软膏吗,红霉素软膏能在哺乳期使用吗,1
1023,支原体肺炎,支原体肺炎吃转移因子胶囊可以吗,转移因子胶囊是用来治疗什么的？,0
562,支原体肺炎,小儿支原体肺炎的饮食需要注意吗？,如何诊断小儿支原体肺炎？,0
194,支原体肺炎,我想问你红霉素对耳炎有用吗,耳炎需要注意什么,0
354,支原体肺炎,得支原体肺炎怎么办啊？,得支原体肺炎传染吗？,0
901,支原体肺炎,请问利君沙和甲硝唑吃完有会药物反应吗,利君沙和甲硝唑能一起吃吗,1
839,支原体肺炎,请问盐酸氨溴索和罗红霉素能同时服用吗,罗红霉素氨溴索片是什么药？,0
940,支原体肺炎,顺尔宁治支原体衣原体肺炎吗,请问顺尔宁能治疗支原体肺炎吗？,1
628,支原体肺炎,支原体肺炎治疗注射什么药？,支原体肺炎有什么症状？,0
171,支原体肺炎,请问罗红霉素能够治疗什么疾病的,罗红霉素多什么病管用,1
980,支原体肺炎,多潘立酮混悬液和什么药物吃有反应,多潘立酮混悬液和什么药物吃会起反应？,1
1024,支原体肺炎,支原体肺炎吃转移因子胶囊可以吗,转移因子胶囊有什么注意的？,0
794,支原体肺炎,四环素是黄安类吗160它主要是治什么病,四环素在哪里可以买到,0
1007,支原体肺炎,宝宝一周得了支原体肺炎输了五天阿奇霉素可以吗,支原体肺炎打阿奇霉素不见好是什么原因？,0
200,支原体肺炎,问下治支原体肺炎红霉素好不好,问下治支原体肺炎红霉素好吗？,1
798,支原体肺炎,罗红霉素对牙龈炎有用吗,罗红霉素的药效怎么样,0
678,支原体肺炎,有什么药可以预防小儿支原体肺炎复发吗,儿童支原体肺炎复发率高不？,0
445,支原体肺炎,5岁宝宝支原体肺炎咳嗽厉害，不发烧,5岁宝宝支原体肺炎咳嗽厉害，不发烧怎么办？,1
827,支原体肺炎,四环素片治疗支原体衣原体阳性吗,四环素片是什么药,0
846,支原体肺炎,好你好感冒嗓子疼可以吃利君沙吗,你好感冒嗓子疼可以吃利君沙吗怎么好,1
784,支原体肺炎,你好我家孩子嗓子发炎吃利君沙管用吗,吃利君沙管什么用,0
90,支原体肺炎,得了小儿支原体肺炎，血常规正常吗？,得了小儿支原体肺炎，血常规是否正常？,1
149,支原体肺炎,四环素片服用一般不超过多长时间,四环素片有哪些适应症？,0
656,支原体肺炎,永喜盐酸多西环素肠溶胶囊有什么作用,永喜盐酸多西环素肠溶胶囊作用有哪些？,1
868,支原体肺炎,罗红霉素长时间吃会有什么副作用吗,罗红霉素的疗效是什么,0
939,支原体肺炎,硬脂酸红霉素颗粒平台有出售吗,硬脂酸红霉素颗粒有没有副作用？,0
138,支原体肺炎,得了小儿支原体肺炎应该注意什么？,小儿支原体肺炎传染吗？,0
687,支原体肺炎,红霉素软膏的适应症是什么,红霉素软膏的注意事项是什么？,0
415,支原体肺炎,肺炎支原体发高烧怎么办,肺炎支原体发高烧如何是好？,1
1040,支原体肺炎,你好，两岁多女孩去医院检查为支原体肺炎怎么治？,你好，两岁多女孩去医院检查为支原体肺炎如何治疗？,1
604,支原体肺炎,小儿支原体肺炎治疗方法有哪些？,小儿肺炎支原体严重吗？,0
858,支原体肺炎,永喜盐酸多西环素肠溶胶囊最多吃多久呢,盐酸多西环素肠溶胶囊是饭前吃饭后吃?,0
698,支原体肺炎,支原体肺炎阿奇霉素扎了7天停药3天又,支原体肺炎阿奇霉素有什么副作用？,0
507,支原体肺炎,婴幼儿支原体肺炎感染能治好吗,肺炎支原体感染的症状是什么？,0
672,支原体肺炎,哺乳期可以用红霉素软膏吗,红霉素软膏有什么适应症？,0
1048,支原体肺炎,支原体肺炎，好了以后脸和耳朵红是怎么了？,支原体肺炎好治吗？,0
385,支原体肺炎,支原体肺炎的症状及治疗方法是什么,支原体肺炎有什么症状治疗支原体肺炎的方法有哪些?,1
1031,支原体肺炎,检查支原体肺炎结果要多久？,肺炎支原体检查结果多长时间能出来？,1
500,支原体肺炎,支原体肺炎一定会得哮喘吗,支原体肺炎是不是一定会得哮喘？,1
670,支原体肺炎,哺乳期可以用红霉素软膏吗,哺乳期能用红霉素软膏吗？,1
431,支原体肺炎,小儿支原体肺炎的复查咨询,小儿支原体肺炎有必要复查吗？,1
762,支原体肺炎,我感到鼻子堵喉咙痒咳嗽吃点罗红霉素行吗,鼻子堵喉咙痒咳嗽是感冒吗,0
1027,支原体肺炎,请问顺尔宁是用于什么疾病的,请问顺尔宁有什么副作用吗？,0
414,支原体肺炎,小儿支原体肺炎有什么症状,什么是肺炎支原体感染？,0
802,支原体肺炎,请问一下医生依托红霉素颗粒能治疗干咳吗,请问一下医生依托红霉素颗粒是什么药,0
537,支原体肺炎,小儿支原体肺炎饮食需要注意什么？,小儿支原体肺炎有哪些症状？,0
401,支原体肺炎,支原体肺炎要怎么诊断检查,怎么能诊断检查出支原体肺炎？,1
730,支原体肺炎,可利君片和鲨肝醇片放在一起治什么病,请问可利君片和鲨肝醇片放在一起治什么病,1
367,支原体肺炎,小儿推拿能治疗支原体肺炎吗,孩子支原体咳嗽有什么按摩方法？,0
454,支原体肺炎,小儿支原体肺炎吃莫西沙星吗？,小儿支原体肺炎难治吗？,0
930,支原体肺炎,四环素片的主要功效和它的用法用量哦,四环素片的主要功效和它的用法用量分别是什么？,1
451,支原体肺炎,小儿支原体肺炎吃莫西沙星吗？,小儿支原体肺炎能否吃莫西沙星？,1
660,支原体肺炎,克拉霉素胶囊阿维克有什么作用啊,克拉霉素胶囊阿维克有什么功效？,1
715,支原体肺炎,请问肝功能不全的人可以服用罗红霉素片吗,肝功能不全可以服用罗红霉素吗,1
919,支原体肺炎,宝宝得支原体肺炎必须有什么方法能治愈好,宝宝感染肺炎支原体严重吗？,0
169,支原体肺炎,子宫发炎可以喝依托红霉素吗,子宫发炎是什么病,0
78,支原体肺炎,支原体肺炎和支气管肺炎的区别是什么？,支原体肺炎和支气管肺炎传染吗？,0
344,支原体肺炎,支原体肺炎怎样治疗和食疗,肺炎支原体感染需要住院吗？,0
897,支原体肺炎,罗红霉素和头孢是不是可以消炎的呢,消炎药有哪些？,0
102,支原体肺炎,小儿支原体肺炎有什么症状？,小儿支原体肺炎的病因是什么？,0
623,支原体肺炎,支原体肺炎打点滴好还是吃药效果好？,支原体肺炎有哪些症状？,0
398,支原体肺炎,肺炎支原体肺炎怎么治疗,支原体肺炎可以自愈吗？,0
452,支原体肺炎,小儿支原体肺炎吃莫西沙星吗？,小儿支原体肺炎有什么症状呢？,0
942,支原体肺炎,顺尔宁治支原体衣原体肺炎吗,宝宝咳嗽，查血是支原体感染，吃顺尔宁有用吗？,0
68,支原体肺炎,支原体肺炎一般要治疗多久能好,支原体肺炎前几天能化验出来吗？,0
365,支原体肺炎,小儿推拿能治疗支原体肺炎吗,小儿推拿能否治疗支原体肺炎？,1
434,支原体肺炎,小儿支原体肺炎的复查咨询,支原体肺炎怎么检查呢？,0
333,支原体肺炎,肺炎支原体是阳性是怎么引起的,肺炎支原体阳性传染么？,0
1066,支原体肺炎,支原体肺炎恢复期传染吗,支原体肺炎在恢复期内会不会传染？,1
1004,支原体肺炎,请问顺尔宁有何功效可以治疗支原体肺炎吗,请问顺尔宁能治什么疾病？,0
955,支原体肺炎,阿奇霉素干混悬剂治疗小儿支原体肺炎有效果吗？,阿奇霉素干混悬剂治疗小儿支原体肺炎管用吗？,1
561,支原体肺炎,小儿支原体肺炎的饮食需要注意吗？,小儿支原体肺炎的饮食注意事项是什么？,1
64,支原体肺炎,儿童支原体肺炎怎么治疗,小孩子支原体肺炎有什么症状？,0
581,支原体肺炎,中医可以治疗小儿支原体肺炎吗？,中医能否治疗小儿支原体肺炎？,1
727,支原体肺炎,服用肺力咳胶囊还需要服用消炎药吗,肺力咳胶囊和肺力咳合剂的区别？,0
484,支原体肺炎,治疗支原体肺炎哪种药为首选,支原体肺炎会发生病变吗？,0
805,支原体肺炎,支原体衣原体尿道炎用罗红霉素怎么样,罗红霉素可以治疗支原体衣原体尿道炎吗,1
711,支原体肺炎,新生儿可以用红霉素软膏吗,红霉素软膏可以用给新生儿吗,1
182,支原体肺炎,他罗算霉素和清淋颗粒是不是男女都能用,吃阿奇霉素和清淋颗粒，15天了还没治好怎么办啊？,0
734,支原体肺炎,可利君片和鲨肝醇片放在一起治什么病,可利君片和鲨肝醇片可以在一起吃吗,0
912,支原体肺炎,克拉霉素片克拉仙的成分和功效是什么,克拉霉素和克拉仙的区别是什么,0
455,支原体肺炎,小儿支原体肺炎的治疗方法及治疗周期,"小儿支原体肺炎一般如何医治,多长时间能好？",1
707,支原体肺炎,您好请问红霉素可以治疗中耳炎吗,红霉素是什么？,0
788,支原体肺炎,依托红霉素颗粒我实在是弄不明白怎么吃,依托红霉素是什么药,0
910,支原体肺炎,克拉霉素片克拉仙的成分和功效是什么,克拉霉素和克拉仙的功效和成分是什么,1
655,支原体肺炎,永喜盐酸多西环素肠溶胶囊有什么作用,永喜盐酸多西环素肠溶胶囊有什么功效？,1
179,支原体肺炎,依托红霉素颗粒主治什么病,依托红霉素颗粒和头孢哪个效果好？,0
810,支原体肺炎,你好我想咨询下利君沙颗粒怎么样,利君沙颗粒怎么样，治疗什么的？,1
544,支原体肺炎,小儿支原体肺炎食疗是怎么样的？,小儿支原体肺炎能吃什么药？,0
